tag,slug,title,description,icon,content,language_id,region,content_type,created_by,cosmos_language_id,questions,level,standalone
drug,res-drug-monthly-injectables,Monthly Injectables,Monthly Injectables,,8852b505918a4de29601d2b5e105617e,,africa,original,katrine@maternity.dk,,,,
drug,res-drug-vaginal-rings,Vaginal rings,Vaginal rings,,b7205e96cb0a43249ff4f1eb2ef87efb,,africa,original,nanna@maternity.dk,,,,
drug,res-drug-combined-contraceptive-patch,Combined contraceptive patch,Combined contraceptive patch,,b3bcd121070d4f6c94aae80beb502b30,,africa,original,nanna@maternity.dk,,,,
drug,res-drug-combined-oral-contraceptives,Combined oral contraceptives,Combined oral contraceptives,,121eb2aa0c43440189aacaea8826af43,,africa,original,nanna@maternity.dk,,,,
drug,res-drug-progesterone-only-pills,Progesterone-only pills,Progesterone-only pills,,5c2a71487d33413fa3c0a5bd2a931d31,,africa,original,katrine@maternity.dk,,,,
drug,res-drug-emergency-contraceptive-pills,Emergency contraceptive pills,Emergency contraceptive pills,,46a510b2077a4006a3a9c4176b290095,,africa,original,frederikke@maternity.dk,,,,
drug,res-drug-clindamycin,Clindamycin,Clindamycin,,de7c66e4a28d4b879bcb9509f2d2cc61,,africa,original,nanna@maternity.dk,,,,
drug,res-drug-septrin-co-trimoxazole,Septrin (Co-trimoxazole),Septrin (Co-trimoxazole),,f3dcb9c903c04d7887b0a42f595e2eea,,africa,original,nanna@maternity.dk,,,,
drug,res-drug-calcium-supplementation,Calcium supplementation,Calcium supplementation,,348d9001ecfa447c811ca1b95cee3552,,africa,original,nanna@maternity.dk,,,,
drug,res-drug-vitamin-a-supplementation,Vitamin A supplementation,Vitamin A supplementation,,713e7157087a4c81885e3d585d9b80e4,,africa,original,nanna@maternity.dk,,,,
drug,res-drug-tetanus-vaccination,Tetanus vaccination,Tetanus vaccination,,d93a409f678744aaae6f0a5254b356a4,,africa,original,natalia@maternity.dk,,,,
drug,res-drug-albendazole,Albendazole,Albendazole,,e37ea549f15a48a09f750cff5687a7e5,,africa,original,frederikke@maternity.dk,,,,
drug,res-drug-mebendazole,Mebendazole,Mebendazole,,1eb6c7741fa74fdfbe5aa8d296f5dc08,,africa,original,frederikke@maternity.dk,,,,
drug,res-drug-sulfadoxine-pyrimethamine-iptp-sp,Sulfadoxine-pyrimethamine (IPTp-SP),Sulfadoxine-pyrimethamine (IPTp-SP),,afce2cf6f9a04a098cffaeab30ea4c24,,africa,original,nanna@maternity.dk,,,,
drug,res-drug-vitamin-d,Vitamin D,Vitamin D,,97d3ac7faef740ce8ff4eb5783e46bd9,,africa,original,nanna@maternity.dk,,,,
drug,res-drug-bcg-vaccine,BCG vaccine,BCG vaccine,,3b7e70b22b2d497c8911f51b4d89b7c7,,africa,original,nanna@maternity.dk,,,,
drug,res-drug-oral-polio-vaccine-opv,Oral Polio Vaccine (OPV),Oral Polio Vaccine (OPV),,74b3d70ca5424acd82b4ba9dd3a8aff2,,africa,original,nanna@maternity.dk,,,,
drug,res-drug-dtp-containing-vaccine,DTP containing vaccine,DTP containing vaccine,,22ef32d339b4451a9bf0083be0907472,,africa,original,nanna@maternity.dk,,,,
drug,res-drug-haemophilus-influenzae-type-b-vaccine-hib-vaccine,Haemophilus influenzae type b vaccine (Hib vaccine),Haemophilus influenzae type b vaccine (Hib vaccine),,99787de3f91d4eb2a660a03e1e7fd158,,africa,original,nanna@maternity.dk,,,,
drug,res-drug-pneumococcal-conjugate,Pneumococcal conjugate,Pneumococcal conjugate,,328e66ca67cd4f539f6bc4ac96cf8537,,africa,original,frederikke@maternity.dk,,,,
drug,res-drug-rotavirus-vaccine,Rotavirus vaccine,Rotavirus vaccine,,4b7afb9bc98d4d8cbabc69c19bf3c60d,,africa,original,nanna@maternity.dk,,,,
drug,res-drug-folic-acid,Folic Acid,Folic Acid,,30c7e99c19e643c082dd1e8cc3f6903d,,africa,original,sarah@maternity.dk,,,,
drug,res-drug-tetanus-and-adult-diphtheria-td,Tetanus and adult diphtheria (Td),Tetanus and adult diphtheria (Td),,8ea5d273b54e4e52a9822d3ca0937e81,,africa,original,sarah@maternity.dk,,,,
drug,res-drug-metformin,Metformin,Metformin,,68d2cd27694541faa6f32d416153c574,,africa,original,sarah@maternity.dk,,,,
drug,res-drug-insulin,Insulin,Insulin,,03702fe62d46497e8d8f912b54951c9b,,africa,original,sarah@maternity.dk,,,,
drug,res-drug-glucose,Glucose,Glucose,,a63963c9fea54c938d49c9a804d9cd7d,,africa,original,sarah@maternity.dk,,,,
drug,res-drug-benzathine,Benzathine,Benzathine,,72936027c59b4aeda1a78b5876558970,,africa,original,nanna@maternity.dk,,,,
drug,res-drug-iodine,Iodine,Iodine,,f02b8b145c1a4c5b850108cbd9bfdd58,,africa,original,juliemollar@maternity.dk,,,,
drug,res-drug-aspirin,Aspirin,Aspirin,,0f06011d537740fa9c14d5d2d09b4795,,africa,original,juliemollar@maternity.dk,,,,
drug,res-drug-pentavalent-vaccine-dtp-hepb-hib,Pentavalent Vaccine (DTP-HepB-Hib),Pentavalent Vaccine (DTP-HepB-Hib),,a7b59e400c444a5ca75fc2a932fa7e0c,,africa,original,juliemollar@maternity.dk,,,,
drug,res-drug-indomethacin-taj,Indomethacin (TAJ),Indomethacin (TAJ),,2ed04d77d5ad4c8ab4ab53c99cfabc12,,africa,original,juliemollar@maternity.dk,,,,
drug,res-drug-iron-folic-acid-supplementation-new,Iron/Folic acid supplementation (NEW),Iron/Folic acid supplementation (NEW),,27dceb2cd99646c0be6d8cecd0300d00,,africa,original,nanna@maternity.dk,,,,
drug,res-drug-inactivated-polio-vaccine-ipv,Inactivated Polio Vaccine (IPV),Inactivated Polio Vaccine (IPV),,aa35f82dcd4748dfb869b06c1093c22e,,africa,original,mohit@maternity.dk,,,,
drug,res-drug-pentavalent-vaccine,Pentavalent Vaccine,Pentavalent Vaccine,,e4eadfdf937e4e48acb18aa3ad031862,,africa,original,neelam@maternity.dk,,,,
drug,res-drug-amikacin,Amikacin,Amikacin,,55601fe1567b4097964172ed483edecc,,africa,original,neelam@maternity.dk,,,,
drug,res-drug-centchroman-pills,Centchroman Pills,Centchroman Pills,,56ea6e39a35740c3902e6b1aec45a881,,africa,original,neelam@maternity.dk,,,,
drug,res-drug-contraceptives-birth-control-pills-indonesia-old,Contraceptives: Birth control pills (Indonesia old),Contraceptives: Birth control pills (Indonesia old),,e93f374fc72a4c5c90b3c15a2d8979a1,,africa,original,frederikke@maternity.dk,,,,
drug,res-drug-implants-indonesia-old,Implants (Indonesia old),Implants (Indonesia old),,8777c2b2b0d34b4096b44d9cd50738d6,,africa,original,frederikke@maternity.dk,,,,
drug,res-drug-misoprostol-rectally-indonesia,Misoprostol (Rectally) Indonesia,Misoprostol (Rectally) Indonesia,,d615297bb9fe4ce3bc650bc9c3a68ad2,,africa,original,frederikke@maternity.dk,,,,
drug,res-drug-mms-multiple-micronutrient-supplement-indonesia,MMS (Multiple Micronutrient Supplement) Indonesia,MMS (Multiple Micronutrient Supplement) Indonesia,,d820c6a4ae274fa89cdc87fcdca04756,,africa,original,frederikke@maternity.dk,,,,
drug,res-drug-nicardipine-indonesia,Nicardipine (Indonesia),Nicardipine (Indonesia),,1efa0f02f1474de3a0638aa235f62fdd,,africa,original,frederikke@maternity.dk,,,,
drug,res-drug-syntometrine-indonesia-old,Syntometrine (Indonesia old),Syntometrine (Indonesia old),,5b918a74d55c442aa49b0fe17d168aab,,africa,original,frederikke@maternity.dk,,,,
